settlements.month	settlements.open	settlements.high	settlements.low	settlements.last	settlements.change	settlements.settle	settlements.volume	settlements.openInterest	updateTime	dsHeader	reportType	tradeDate	empty	nr
MAY 18	317.9	322.9B	316.7A	318.5	UNCH	318.2	209	4,217	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
JLY 18	319.1	325.8B	317.9	319.8	+.2	319.8	243	3,664	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
AUG 18	-	321.3B	317.5A	319.0B	+.3	319.0	13	752	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
SEP 18	-	319.8B	316.4A	317.6B	+.4	317.7	4	595	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
OCT 18	-	315.2B	-	313.6B	+1.3	314.5	3	572	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
DEC 18	314.0	316.4B	312.8	314.6A	+1.4	314.1	34	1,149	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
JAN 19	-	-	-	-	+1.4	313.0	0	7	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
MAR 19	-	-	-	-	+1.4	313.0	0	6	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
MAY 19	-	-	-	-	+1.4	313.0	0	6	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
JLY 19	-	-	-	-	+1.4	313.0	0	6	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
AUG 19	-	-	-	-	+1.4	314.0	0	3	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
SEP 19	-	-	-	-	+1.4	314.2	0	0	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
OCT 19	-	-	-	-	+1.4	313.6	0	6	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
DEC 19	-	-	-	-	+1.4	313.6	0	6	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
JLY 20	-	-	-	-	+1.4	313.6	0	0	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
OCT 20	-	-	-	-	+1.4	313.6	0	0	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
DEC 20	-	-	-	-	+1.4	313.6	0	0	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
Total							89,598	364,818	Friday, 12 May 2017 06:00 PM	Soybean Meal Future	Final	2017-05-10	FALSE	310
Total							-	-		Soybean Meal	Final	2017-05-10	FALSE	311
MAY 17	-	-	32.16A	32.16A	-.58	32.07	66	101	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JLY 17	32.89	32.95	32.23	32.40	-.61	32.28	62,146	214,511	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
AUG 17	32.97	33.02B	32.34	32.34	-.59	32.38	9,992	31,190	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
SEP 17	33.06	33.10	32.44	32.44	-.58	32.49	7,717	24,087	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
OCT 17	33.13	33.15	32.54A	32.55	-.55	32.57	2,027	15,769	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
DEC 17	33.32	33.36	32.69	32.72	-.54	32.75	8,950	88,818	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JAN 18	33.35	33.45	32.86	32.87A	-.52	32.88	1,122	9,830	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
MAR 18	33.58	33.62B	33.02	33.05	-.51	33.07	778	9,478	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
MAY 18	33.71	33.77B	33.22A	33.22A	-.49	33.23	213	4,899	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JLY 18	33.81	33.92B	33.37A	33.37A	-.48	33.38	181	3,987	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
AUG 18	-	33.89B	33.34A	33.35A	-.47	33.36	10	529	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
SEP 18	-	33.82B	33.30A	33.31A	-.45	33.31	3	754	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
OCT 18	-	33.60B	33.11A	33.11A	-.45	33.12	2	768	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
DEC 18	33.47	33.65B	33.11	33.12A	-.44	33.14	29	1,261	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JAN 19	-	-	-	-	-.44	33.24	0	5	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
MAR 19	-	-	-	-	-.44	33.38	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
MAY 19	-	-	-	-	-.44	33.48	0	1	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JLY 19	-	-	-	-	-.44	33.48	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
AUG 19	-	-	-	-	-.44	33.48	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
SEP 19	-	-	-	-	-.44	33.48	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
OCT 19	-	-	-	-	-.44	33.46	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
DEC 19	-	-	-	-	-.44	33.46	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
JLY 20	-	-	-	-	-.44	33.46	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
OCT 20	-	-	-	-	-.44	33.46	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
DEC 20	-	-	-	-	-.44	33.46	0	0	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
Total							93,236	405,988	Friday, 12 May 2017 06:00 PM	Soybean Oil Future	Final	2017-05-10	FALSE	312
Total							-	-		Soybean Oil	Final	2017-05-10	FALSE	313
Total							-	-	Friday, 12 May 2017 10:33 PM	DJIA ($10) Future	Final	2017-05-10	FALSE	314
Total							-	-		DJIA ($10)	Final	2017-05-10	FALSE	315
JUN 17	124'285	125'055	124'250	124'255	-'005	124'260	1,128,210	3,299,708	Friday, 12 May 2017 06:00 PM	10-Year T-Note Future	Final	2017-05-10	FALSE	316
SEP 17	124'210	124'260	124'140A	124'155A	-'005	124'150	6,749	34,187	Friday, 12 May 2017 06:00 PM	10-Year T-Note Future	Final	2017-05-10	FALSE	316
DEC 17	-	-	-	-	-'005	124'050	0	0	Friday, 12 May 2017 06:00 PM	10-Year T-Note Future	Final	2017-05-10	FALSE	316
Total							1,134,959	3,333,895	Friday, 12 May 2017 06:00 PM	10-Year T-Note Future	Final	2017-05-10	FALSE	316
Total							-	-		10-Year T-Note	Final	2017-05-10	FALSE	317
JUN 17	20891.0	20935.0	20841.0	20888.0	-14.	20893.0	95,575	120,801	Friday, 12 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	2017-05-10	FALSE	318
SEP 17	20820.0	20880.0	20801.0A	20840.0A	-14.	20842.0	33	462	Friday, 12 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	2017-05-10	FALSE	318
DEC 17	20730.0	20797.0B	20730.0	20770.0A	-14.	20794.0	1	39	Friday, 12 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	2017-05-10	FALSE	318
MAR 18	-	-	-	-	-14.	20764.0	0	0	Friday, 12 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	2017-05-10	FALSE	318
Total							95,609	121,302	Friday, 12 May 2017 06:00 PM	E-mini Dow ($5) Future	Final	2017-05-10	FALSE	318
Total							-	-		E-mini Dow ($5)	Final	2017-05-10	FALSE	319
MAY 17	965'2	980'0	958'4	959'0B	-3'4	961'6	167	396	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JLY 17	974'0	989'0	966'6	973'6	-3'6	970'2	133,064	361,547	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
AUG 17	974'4	988'6	967'4	971'0A	-3'4	971'2	12,815	33,296	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
SEP 17	970'2	983'2	964'4	967'4	-2'0	968'2	5,395	12,763	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
NOV 17	967'0	980'0	963'0	966'4	-'6	966'6	50,067	184,044	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JAN 18	974'4	987'0	969'6	973'0	-'6	973'6	2,592	15,421	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
MAR 18	977'4	989'4	973'0	976'6B	-'6	976'6	507	10,479	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
MAY 18	981'6	990'0	977'2	981'4	-'2	981'2	618	5,577	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JLY 18	988'2	999'0	984'2A	986'6	-'2	987'2	1,177	11,910	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
AUG 18	-	985'2B	-	985'2B	UNCH	984'0	10	167	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
SEP 18	-	-	-	-	UNCH	968'2	0	48	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
NOV 18	959'2	967'0	955'0	958'6A	+'2	958'0	771	4,397	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JAN 19	-	-	-	-	UNCH	961'4	0	59	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
MAR 19	-	-	-	-	UNCH	961'4	0	7	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
MAY 19	-	-	-	-	UNCH	963'2	0	7	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JLY 19	-	-	-	-	UNCH	967'4	0	7	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
AUG 19	-	-	-	-	UNCH	964'4	0	1	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
SEP 19	-	-	-	-	UNCH	961'2	0	7	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
NOV 19	-	-	-	-	-'2	950'2	0	36	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
JLY 20	-	-	-	-	-'2	966'2	0	5	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
NOV 20	-	-	-	-	-'2	951'6	0	4	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
Total							207,183	640,178	Friday, 12 May 2017 06:00 PM	Soybean Future	Final	2017-05-10	FALSE	320
Total							-	-		Soybean	Final	2017-05-10	FALSE	321
MAY 17	975'0	975'0	975'0	975'0	-3'4	961'6	3	5	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JLY 17	974'0	989'0	966'5	970'0A	-3'6	970'2	625	3,375	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
AUG 17	976'0	986'2	967'7	971'7A	-3'4	971'2	13	121	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
SEP 17	975'0	981'4	971'0	971'0	-2'0	968'2	5	106	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
NOV 17	967'4	979'0	962'3	966'6	-'6	966'6	245	13,877	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JAN 18	975'0	984'0	975'0	976'0A	-'6	973'6	7	393	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
MAR 18	-	-	-	-	-'6	976'6	0	37	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
MAY 18	-	-	-	-	-'2	981'2	0	2	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JLY 18	988'4	995'0	988'4	995'0	-'2	987'2	2	12	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
AUG 18	-	-	-	-	UNCH	984'0	0	6	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
SEP 18	-	-	-	-	UNCH	968'2	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
NOV 18	956'4	957'6B	955'0	957'6B	+'2	958'0	3	98	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JAN 19	-	-	-	-	UNCH	961'4	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
MAR 19	-	-	-	-	UNCH	961'4	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
MAY 19	-	-	-	-	UNCH	963'2	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JLY 19	-	-	-	-	UNCH	967'4	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
AUG 19	-	-	-	-	UNCH	964'4	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
SEP 19	-	-	-	-	UNCH	961'2	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
NOV 19	-	-	-	-	-'2	950'2	0	8	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
JLY 20	-	-	-	-	-'2	966'2	0	0	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
NOV 20	-	-	-	-	-'2	951'6	0	4	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
Total							903	18,044	Friday, 12 May 2017 06:00 PM	Mini Soybean Future	Final	2017-05-10	FALSE	322
MAY 17	424'0	424'0	420'6	420'6	+2'2	424'0	27	56	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
JLY 17	429'2	435'6	426'0	431'6	+2'2	431'6	83,535	260,290	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
SEP 17	444'4	450'2	441'0	447'6A	+2'2	446'6	24,885	67,337	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
DEC 17	464'4	470'2	461'2	468'0	+2'4	467'0	15,421	69,290	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
MAR 18	482'0	488'0	479'6A	485'6	+3'0	485'2	3,161	17,441	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
MAY 18	493'6	499'0B	491'2A	497'2B	+2'6	496'4	524	3,460	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
JLY 18	501'0	504'6	497'4	504'0	+2'4	503'2	658	3,678	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
SEP 18	512'0	513'2B	511'0A	513'2B	+2'0	514'2	33	416	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
DEC 18	526'0	529'2B	522'2	528'4B	+2'0	528'4	278	1,262	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
MAR 19	531'2	531'2	531'2	531'2	+2'2	537'0	4	170	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
MAY 19	-	-	-	-	+1'4	538'4	0	7	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
JLY 19	-	-	-	-	+1'2	534'2	0	29	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
Total							128,526	423,436	Friday, 12 May 2017 06:00 PM	Chicago SRW Wheat Future	Final	2017-05-10	FALSE	323
Total							-	-		Chicago SRW Wheat	Final	2017-05-10	FALSE	324
Total							-	-	Friday, 12 May 2017 10:33 PM	10-Year Interest Rate Swap Future	Final	2017-05-10	FALSE	325
Total							-	-		10-Year Interest Rate Swap	Final	2017-05-10	FALSE	326
Total							-	-	Friday, 12 May 2017 10:33 PM	5-Year Interest Rate Swap Future	Final	2017-05-10	FALSE	327
Total							-	-		5-Year Interest Rate Swap	Final	2017-05-10	FALSE	328
JUN 17	117'295	118'027	117'267	117'272	-'002	117'275	538,161	3,160,535	Friday, 12 May 2017 06:00 PM	5-Year T-Note Future	Final	2017-05-10	FALSE	329
SEP 17	117'130	117'165	117'087	117'092A	-'002	117'092	2,798	31,407	Friday, 12 May 2017 06:00 PM	5-Year T-Note Future	Final	2017-05-10	FALSE	329
DEC 17	-	-	-	-	-'002	116'312	0	0	Friday, 12 May 2017 06:00 PM	5-Year T-Note Future	Final	2017-05-10	FALSE	329
Total							540,959	3,191,942	Friday, 12 May 2017 06:00 PM	5-Year T-Note Future	Final	2017-05-10	FALSE	329
Total							-	-		5-Year T-Note	Final	2017-05-10	FALSE	330
MAY 17	-	-	248'0A	248'0A	-1'4	248'4	0	5	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
JLY 17	244'0	246'6	242'0	244'0	-1'4	244'2	236	4,844	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
SEP 17	227'4	230'6	227'4	230'4A	+1'0	229'0	3	132	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
DEC 17	221'0	225'0	221'0	224'6	+1'2	224'4	27	888	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
MAR 18	-	-	-	-	+'6	227'4	0	71	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
MAY 18	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
JLY 18	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
SEP 18	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
DEC 18	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
MAR 19	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
JLY 19	-	-	-	-	+'6	227'4	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
SEP 19	-	-	-	-	+'6	228'6	0	0	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
Total							266	5,940	Friday, 12 May 2017 06:00 PM	Oats Future	Final	2017-05-10	FALSE	331
Total							-	-		Oats	Final	2017-05-10	FALSE	332
JUN 17	82.5	82.9	82.3	82.8	+.9	82.8	3,667	41,603	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
SEP 17	-	82.6B	-	82.6B	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
DEC 17	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
MAR 18	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
DEC 18	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
DEC 19	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
DEC 20	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
DEC 21	-	-	-	-	+.9	82.8	0	0	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
Total							3,667	41,603	Friday, 12 May 2017 06:00 PM	Bloomberg Commodity Index Future	Final	2017-05-10	FALSE	333
Total							-	-		Binary	Final	2017-05-10	FALSE	334
JUN 17	307.0	309.9B	306.4	309.1	+1.7	309.1	529	13,827	Friday, 12 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	2017-05-10	FALSE	335
SEP 17	-	-	-	-	+1.7	306.8	0	0	Friday, 12 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	2017-05-10	FALSE	335
DEC 17	-	-	-	-	+1.7	304.5	0	0	Friday, 12 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	2017-05-10	FALSE	335
MAR 18	-	-	-	-	+1.7	302.8	0	0	Friday, 12 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	2017-05-10	FALSE	335
Total							529	13,827	Friday, 12 May 2017 06:00 PM	Dow Jones US Real Estate Future	Final	2017-05-10	FALSE	335
MAY 17	9.895	10.035	9.895	10.035	+.410	10.055	20	118	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
JLY 17	9.900	10.295	9.885A	10.280	+.415	10.285	1,195	10,201	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
SEP 17	10.195	10.535	10.145	10.535	+.405	10.535	74	714	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
NOV 17	10.755	10.755	10.755	10.755	+.395	10.770	1	65	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
JAN 18	-	-	-	-	+.390	10.975	0	1	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
MAR 18	-	-	-	-	+.390	11.150	0	1	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
MAY 18	-	-	-	-	+.390	11.150	0	0	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
Total							1,290	11,100	Friday, 12 May 2017 06:00 PM	Rough Rice Future	Final	2017-05-10	FALSE	336
Total							-	-		Rough Rice	Final	2017-05-10	FALSE	337
JUN 17	1.440	1.464	1.430	1.460	+.010	1.461	1,435	1,783	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JLY 17	1.452	1.474	1.447	1.474	+.016	1.474	627	776	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
AUG 17	1.462	1.480	1.459	1.480	+.016	1.479	41	476	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
SEP 17	1.462	1.475B	1.462	1.475B	+.016	1.481	17	195	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
OCT 17	-	-	-	-	+.016	1.477	0	160	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
NOV 17	-	-	-	-	+.016	1.466	0	138	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
DEC 17	-	-	1.442A	1.442A	+.016	1.461	0	325	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JAN 18	-	-	-	-	+.016	1.461	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
FEB 18	-	-	-	-	+.016	1.461	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
MAR 18	-	-	-	-	+.016	1.461	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
APR 18	-	-	-	-	+.016	1.466	0	1	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
MAY 18	-	-	-	-	+.016	1.466	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JUN 18	-	-	-	-	+.016	1.456	0	2	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JLY 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
AUG 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
SEP 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
OCT 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
NOV 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
DEC 18	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JAN 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
FEB 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
MAR 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
APR 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
MAY 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JUN 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
JLY 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
AUG 19	-	-	-	-	+.016	1.456	0	0	Friday, 12 May 2017 06:00 PM	Ethanol Future	Final	2017-05-10	FALSE	338
